"Czy.jesteś.studentką.studentem.","Na.jakiej.uczelni.studiujesz.","Jaki.kierunek.studiujesz.","Ile.masz.lat.","Rodzaj.studiów","Na.którym.roku.studiów.jesteś.","Płeć","Czy.pracujesz.","Miejsce.zamieszkania.","Czy.jesteś.singlem.singielką.","Czy.uważasz.że.masz.tendencje.do.przepracowywania.się.","Jak.często.odkładasz.zadania.na.później.","Jak.bardzo.czujesz.się.przytłoczony.nadmiarem.obowiązków.","Czy.uważasz..że.ilość.nauki.jest.powiązana.z.wynikami.","Jak.często.uważasz..że.kwestionujesz.swoje.decyzje.","Czy.uważasz.że.praca.w.grupie.sprawia.ci.trudność.","U.jakiej.części.twoich.znajomych.zauważasz.oznaki.wypalenia.","Czy.czujesz.że.masz.wsparcie.w.swoich.znajomych.ze.studiów.","Czy.uważasz.że.masz.wsparcie.u.rodziny.i.lub.swoich.znajomych.spoza.studiów.","Czy.uważasz.że.masz.dobre.relacje.z.prowadzącymi.","Jak.często.czujesz.się.zmęczony.a.fizycznie.","Jak.często.czujesz.się.emocjonalnie.wyczerpany.","Czy.odczuwasz.przewlekły.stres.","Jak.często.jesteś.aktywny.fizycznie.","Jak.oceniasz.jakość.swojego.snu.","Czy.rozwijasz.swoje.pasje.poza.naukowo.","Jak.dużo.czasu.poświęcasz.na.naukę.tygodniowo.","Jak.oceniasz.trudność.twojego.kierunku.","Czy.jesteś.studentką.studentem.Nie","Czy.jesteś.studentką.studentem.Tak","Na.jakiej.uczelni.studiujesz.Artystycznej","Na.jakiej.uczelni.studiujesz.Ekonomiczne","Na.jakiej.uczelni.studiujesz.Humanistycznej – Uniwersytet","Na.jakiej.uczelni.studiujesz.Innej","Na.jakiej.uczelni.studiujesz.Medycznej (np. Gumed)","Na.jakiej.uczelni.studiujesz.Technicznej –Politechnika.","Jaki.kierunek.studiujesz.Ekonomiczny","Jaki.kierunek.studiujesz.Informatyczny/Elektroniczny","Jaki.kierunek.studiujesz.Inne","Jaki.kierunek.studiujesz.Kierunki artystyczne","Jaki.kierunek.studiujesz.Kierunki ekonomiczne","Jaki.kierunek.studiujesz.Kierunki humanistyczne","Jaki.kierunek.studiujesz.Kierunki lingwistyczne","Jaki.kierunek.studiujesz.Kierunki medyczne","Jaki.kierunek.studiujesz.Kierunki pedagogiczne","Jaki.kierunek.studiujesz.Kierunki prawnicze","Jaki.kierunek.studiujesz.Kierunki przyrodnicze","Jaki.kierunek.studiujesz.Kierunki społeczne","Jaki.kierunek.studiujesz.Kierunki Techniczne inne","Jaki.kierunek.studiujesz.Matematyczny/Fizyczny","Ile.masz.lat.18","Ile.masz.lat.19","Ile.masz.lat.20","Ile.masz.lat.21","Ile.masz.lat.22","Ile.masz.lat.23","Ile.masz.lat.24","Ile.masz.lat.25","Ile.masz.lat.26","Ile.masz.lat.27","Ile.masz.lat.28","Ile.masz.lat.30","Ile.masz.lat.33","Ile.masz.lat.35 i więcej","Rodzaj.studiówInne","Rodzaj.studiówStudia inżynierskie","Rodzaj.studiówStudia licencjackie","Rodzaj.studiówStudia magisterskie","Rodzaj.studiówStudia podyplomowe","Na.którym.roku.studiów.jesteś.1","Na.którym.roku.studiów.jesteś.2","Na.którym.roku.studiów.jesteś.3","Na.którym.roku.studiów.jesteś.4","Na.którym.roku.studiów.jesteś.5 lub więcej","PłećInna","PłećKobieta","PłećMężczyzna","Czy.pracujesz.Mniej niż 20h tygodniowo","Czy.pracujesz.Nie","Czy.pracujesz.Niepełny etat","Czy.pracujesz.Pełen etat","Miejsce.zamieszkania.inne","Miejsce.zamieszkania.Mieszkam sam/a ze wsparciem rodziców","Miejsce.zamieszkania.Mieszkam z rodzicami","Miejsce.zamieszkania.Utrzymuję się sam/a","Czy.jesteś.singlem.singielką.Nie","Czy.jesteś.singlem.singielką.Tak","Czy.jesteś.singlem.singielką.To skomplikowane","wyczerpanie_emocjonalne","satysfakcja_z_osiagniec","depersonalizacja","Wyczerpanie.studenta","Wyczerpanie_num","przekroczenie_wyczerpanie","przekroczenie_depersonalizacja","przekroczenie_satysfakcja"
"Tak","Technicznej –Politechnika.","Informatyczny/Elektroniczny","19","Studia inżynierskie","1","Kobieta","Nie","Mieszkam z rodzicami","Tak",3,4,5,3,4,3,2,3,3,2,5,5,4,4,2,4,3,4,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,24,11,11,"wysokie",3,TRUE,TRUE,FALSE
"Tak","Technicznej –Politechnika.","Informatyczny/Elektroniczny","18","Studia inżynierskie","1","Mężczyzna","Mniej niż 20h tygodniowo","Mieszkam z rodzicami","Tak",4,2,5,5,4,3,2,1,5,3,3,3,3,4,4,4,4,4,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,19,14,10,"umiarkowane",2,TRUE,TRUE,TRUE
"Tak","Technicznej –Politechnika.","Informatyczny/Elektroniczny","19","Studia inżynierskie","1","Mężczyzna","Nie","Mieszkam z rodzicami","Tak",4,4,4,4,4,3,3,2,4,3,4,3,3,5,3,5,3,4,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,20,13,12,"umiarkowane",2,TRUE,TRUE,TRUE
"Tak","Technicznej –Politechnika.","Kierunki Techniczne inne","24","Studia magisterskie","2","Kobieta","Nie","Mieszkam sam/a ze wsparciem rodziców","Tak",4,2,5,0,2,4,4,1,2,3,5,5,5,3,3,2,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,28,6,8,"umiarkowane",2,TRUE,FALSE,FALSE
"Tak","Technicznej –Politechnika.","Informatyczny/Elektroniczny","22","Studia inżynierskie","2","Mężczyzna","Nie","Mieszkam z rodzicami","Nie",2,3,4,3,3,2,3,1,2,2,3,4,5,4,2,3,4,4,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,21,8,8,"umiarkowane",2,TRUE,FALSE,FALSE
"Tak","Technicznej –Politechnika.","Kierunki ekonomiczne","23","Studia magisterskie","1","Kobieta","Nie","Mieszkam sam/a ze wsparciem rodziców","Nie",2,4,4,3,5,4,3,4,5,3,2,4,4,2,4,3,2,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,21,15,11,"umiarkowane",2,TRUE,TRUE,TRUE
"Tak","Technicznej –Politechnika.","Informatyczny/Elektroniczny","19","Studia inżynierskie","1","Mężczyzna","Nie","Mieszkam z rodzicami","Tak",2,2,5,3,5,5,5,3,5,3,4,5,3,5,3,3,3,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,27,14,9,"niskie",1,TRUE,FALSE,TRUE
"Tak","Technicznej –Politechnika.","Informatyczny/Elektroniczny","24","Studia magisterskie","2","Mężczyzna","Nie","inne","Tak",3,4,4,1,1,3,5,4,3,3,5,2,3,2,1,0,3,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,22,11,8,"umiarkowane",2,TRUE,FALSE,FALSE
"Tak","Technicznej –Politechnika.","Informatyczny/Elektroniczny","19","Studia inżynierskie","1","Mężczyzna","Nie","Mieszkam z rodzicami","Tak",4,5,5,0,4,1,2,4,3,4,4,4,5,2,3,5,4,4,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,21,11,13,"wysokie",3,TRUE,TRUE,FALSE
"Tak","Technicznej –Politechnika.","Informatyczny/Elektroniczny","21","Studia inżynierskie","1","Kobieta","Niepełny etat","Mieszkam sam/a ze wsparciem rodziców","Tak",4,4,4,3,4,1,1,4,4,4,2,4,4,3,2,2,3,4,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,16,15,12,"niskie",1,FALSE,TRUE,TRUE
"Tak","Technicznej –Politechnika.","Kierunki przyrodnicze","22","Studia inżynierskie","3","Kobieta","Niepełny etat","Mieszkam sam/a ze wsparciem rodziców","Nie",3,3,4,1,4,1,4,3,2,2,4,4,4,3,2,1,4,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,21,8,10,"wysokie",3,TRUE,TRUE,FALSE
"Tak","Technicznej –Politechnika.","Kierunki ekonomiczne","25","Studia magisterskie","2","Kobieta","Pełen etat","Utrzymuję się sam/a","Nie",2,4,2,0,5,1,2,5,5,4,3,4,1,1,2,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,13,14,11,"niskie",1,FALSE,TRUE,TRUE
"Tak","Technicznej –Politechnika.","Kierunki Techniczne inne","21","Studia inżynierskie","2","Mężczyzna","Mniej niż 20h tygodniowo","Mieszkam sam/a ze wsparciem rodziców","Tak",5,4,4,5,4,4,3,3,4,4,3,4,3,3,2,1,4,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,21,16,13,"umiarkowane",2,TRUE,TRUE,TRUE
"Tak","Technicznej –Politechnika.","Kierunki ekonomiczne","25","Studia magisterskie","1","Mężczyzna","Pełen etat","inne","Nie",4,1,2,2,1,1,2,4,2,4,1,1,1,2,0,3,3,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,8,12,6,"niskie",1,FALSE,FALSE,FALSE
"Tak","Technicznej –Politechnika.","Kierunki ekonomiczne","25","Studia magisterskie","1","Kobieta","Pełen etat","Utrzymuję się sam/a","Nie",3,2,3,4,3,4,4,2,5,4,3,5,3,1,4,2,3,4,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,22,15,8,"niskie",1,TRUE,FALSE,TRUE
"Tak","Technicznej –Politechnika.","Kierunki Techniczne inne","24","Studia inżynierskie","4","Kobieta","Nie","Mieszkam z rodzicami","Tak",2,3,3,1,3,1,2,4,3,2,3,3,4,1,2,3,2,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,16,10,8,"niskie",1,FALSE,FALSE,FALSE
"Tak","Humanistycznej – Uniwersytet","Kierunki prawnicze","23","Studia magisterskie","3","Mężczyzna","Nie","Mieszkam sam/a ze wsparciem rodziców","Tak",5,3,3,3,2,1,1,1,4,4,4,4,2,5,5,5,3,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,15,12,10,"umiarkowane",2,FALSE,TRUE,FALSE
"Tak","Technicznej –Politechnika.","Informatyczny/Elektroniczny","24","Studia magisterskie","4","Mężczyzna","Pełen etat","Utrzymuję się sam/a","Tak",3,5,2,3,5,4,4,3,1,3,2,5,5,4,2,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,22,10,13,"wysokie",3,TRUE,TRUE,FALSE
"Tak","Medycznej (np. Gumed)","Kierunki medyczne","24","Studia magisterskie","5 lub więcej","Mężczyzna","Nie","Mieszkam sam/a ze wsparciem rodziców","To skomplikowane",1,4,3,2,3,1,4,1,2,3,3,3,2,2,3,2,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,16,8,8,"niskie",1,FALSE,FALSE,FALSE
"Tak","Humanistycznej – Uniwersytet","Kierunki społeczne","24","Studia magisterskie","5 lub więcej","Mężczyzna","Nie","Mieszkam z rodzicami","Tak",1,5,4,2,1,5,1,0,1,1,4,4,3,2,1,4,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,21,4,7,"umiarkowane",2,TRUE,FALSE,FALSE
"Tak","Humanistycznej – Uniwersytet","Inne","24","Studia podyplomowe","5 lub więcej","Kobieta","Pełen etat","Mieszkam sam/a ze wsparciem rodziców","Nie",1,4,5,2,5,1,2,0,1,2,4,4,5,3,3,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,21,5,10,"wysokie",3,TRUE,TRUE,FALSE
"Tak","Innej","Kierunki prawnicze","21","Studia licencjackie","3","Mężczyzna","Nie","Mieszkam z rodzicami","Tak",2,0,3,2,0,0,4,1,3,3,5,0,5,3,1,3,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,17,9,2,"niskie",1,FALSE,FALSE,FALSE
"Tak","Ekonomiczne","Ekonomiczny","22","Studia magisterskie","1","Mężczyzna","Niepełny etat","Mieszkam sam/a ze wsparciem rodziców","Nie",2,2,4,2,1,4,5,3,2,1,2,4,4,3,2,3,2,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,23,8,5,"umiarkowane",2,TRUE,FALSE,FALSE
"Tak","Technicznej –Politechnika.","Ekonomiczny","22","Studia magisterskie","1","Kobieta","Pełen etat","Utrzymuję się sam/a","Nie",5,4,5,2,4,4,4,0,2,2,4,4,5,4,4,1,4,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,26,6,13,"wysokie",3,TRUE,TRUE,FALSE
"Tak","Technicznej –Politechnika.","Kierunki ekonomiczne","22","Studia magisterskie","1","Kobieta","Pełen etat","Mieszkam sam/a ze wsparciem rodziców","Nie",3,2,4,4,3,1,1,5,5,3,3,3,1,2,4,0,1,4,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,13,17,8,"niskie",1,FALSE,FALSE,TRUE
"Tak","Ekonomiczne","Kierunki ekonomiczne","23","Studia magisterskie","1","Kobieta","Niepełny etat","Mieszkam z rodzicami","Tak",2,2,4,2,4,0,1,2,3,1,5,5,5,3,3,2,2,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,20,8,8,"umiarkowane",2,TRUE,FALSE,FALSE
"Tak","Innej","Kierunki prawnicze","22","Studia magisterskie","3","Kobieta","Niepełny etat","Mieszkam z rodzicami","Tak",0,2,2,0,0,1,2,4,5,5,2,2,1,5,5,5,2,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,10,14,2,"niskie",1,FALSE,FALSE,TRUE
"Tak","Technicznej –Politechnika.","Ekonomiczny","22","Studia magisterskie","1","Kobieta","Niepełny etat","Mieszkam z rodzicami","Nie",5,5,4,5,5,2,3,5,4,3,3,5,4,3,2,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,21,17,15,"umiarkowane",2,TRUE,TRUE,TRUE
"Tak","Technicznej –Politechnika.","Kierunki ekonomiczne","24","Studia magisterskie","1","Kobieta","Pełen etat","Utrzymuję się sam/a","Nie",4,4,5,4,4,1,4,4,5,3,4,4,5,2,1,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,23,16,12,"umiarkowane",2,TRUE,TRUE,TRUE
"Tak","Technicznej –Politechnika.","Kierunki ekonomiczne","24","Studia magisterskie","1","Kobieta","Pełen etat","Utrzymuję się sam/a","Nie",1,4,4,2,2,0,2,2,2,2,4,4,4,2,2,2,2,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,18,8,7,"umiarkowane",2,TRUE,FALSE,FALSE
"Tak","Innej","Informatyczny/Elektroniczny","23","Studia inżynierskie","3","Mężczyzna","Pełen etat","Utrzymuję się sam/a","Nie",1,3,3,1,2,1,2,1,3,1,3,3,2,2,4,1,1,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,14,6,6,"niskie",1,FALSE,FALSE,FALSE
"Tak","Technicznej –Politechnika.","Kierunki ekonomiczne","20","Studia licencjackie","1","Mężczyzna","Nie","Mieszkam sam/a ze wsparciem rodziców","Tak",0,5,3,2,3,0,2,2,5,4,2,3,2,3,3,4,2,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,12,13,8,"niskie",1,FALSE,FALSE,TRUE
"Tak","Technicznej –Politechnika.","Kierunki ekonomiczne","24","Studia magisterskie","4","Kobieta","Nie","Mieszkam sam/a ze wsparciem rodziców","Nie",2,4,4,1,3,0,3,2,2,1,4,4,4,1,1,1,2,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,19,6,9,"umiarkowane",2,TRUE,FALSE,FALSE
"Tak","Technicznej –Politechnika.","Kierunki ekonomiczne","23","Studia magisterskie","1","Mężczyzna","Nie","Mieszkam z rodzicami","Tak",4,3,5,5,4,1,0,2,3,5,3,4,4,1,3,4,2,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,17,15,11,"niskie",1,FALSE,TRUE,TRUE
"Tak","Technicznej –Politechnika.","Kierunki ekonomiczne","23","Studia magisterskie","4","Kobieta","Pełen etat","Utrzymuję się sam/a","Tak",4,3,4,2,4,1,3,2,5,2,4,4,2,5,4,5,3,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,18,11,11,"wysokie",3,TRUE,TRUE,FALSE
"Tak","Technicznej –Politechnika.","Kierunki ekonomiczne","22","Studia magisterskie","4","Mężczyzna","Nie","Mieszkam z rodzicami","Nie",2,3,3,3,1,0,4,2,3,2,3,2,3,4,3,3,3,4,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,15,10,6,"niskie",1,FALSE,FALSE,FALSE
"Tak","Ekonomiczne","Kierunki ekonomiczne","23","Studia magisterskie","5 lub więcej","Mężczyzna","Niepełny etat","Mieszkam sam/a ze wsparciem rodziców","Tak",2,4,4,4,1,0,0,5,5,3,5,3,4,3,0,3,1,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,16,17,7,"niskie",1,FALSE,FALSE,TRUE
"Tak","Humanistycznej – Uniwersytet","Kierunki humanistyczne","24","Studia magisterskie","5 lub więcej","Kobieta","Niepełny etat","Utrzymuję się sam/a","Nie",1,2,3,3,3,1,3,3,4,3,3,2,3,2,2,2,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,15,13,6,"niskie",1,FALSE,FALSE,TRUE
"Tak","Technicznej –Politechnika.","Ekonomiczny","22","Studia magisterskie","4","Kobieta","Nie","Mieszkam z rodzicami","Nie",4,2,3,5,2,2,3,2,3,4,3,2,2,2,3,4,3,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,15,14,8,"niskie",1,FALSE,FALSE,TRUE
"Tak","Ekonomiczne","Ekonomiczny","24","Studia magisterskie","1","Mężczyzna","Niepełny etat","Mieszkam z rodzicami","Tak",5,4,3,2,3,1,2,4,5,4,4,4,2,3,2,4,2,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,16,15,12,"niskie",1,FALSE,TRUE,TRUE
"Tak","Technicznej –Politechnika.","Ekonomiczny","23","Studia magisterskie","4","Kobieta","Pełen etat","Mieszkam sam/a ze wsparciem rodziców","Tak",5,0,5,2,3,0,2,4,5,3,4,4,4,2,2,3,3,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,19,14,8,"niskie",1,TRUE,FALSE,TRUE
"Tak","Humanistycznej – Uniwersytet","Kierunki ekonomiczne","21","Studia magisterskie","4","Kobieta","Niepełny etat","Mieszkam sam/a ze wsparciem rodziców","Tak",4,3,5,4,2,1,4,4,5,1,4,4,4,3,2,2,3,4,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,22,14,9,"niskie",1,TRUE,FALSE,TRUE
"Tak","Humanistycznej – Uniwersytet","Kierunki prawnicze","24","Studia magisterskie","5 lub więcej","Mężczyzna","Pełen etat","Mieszkam sam/a ze wsparciem rodziców","Nie",5,4,3,2,3,1,4,5,5,3,4,4,4,1,1,3,2,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,20,15,12,"umiarkowane",2,TRUE,TRUE,TRUE
"Tak","Humanistycznej – Uniwersytet","Kierunki prawnicze","24","Studia magisterskie","5 lub więcej","Kobieta","Niepełny etat","Mieszkam z rodzicami","Tak",2,4,5,2,0,0,4,3,1,2,3,3,1,2,4,2,2,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,16,8,6,"niskie",1,FALSE,FALSE,FALSE
"Tak","Humanistycznej – Uniwersytet","Kierunki prawnicze","23","Studia magisterskie","5 lub więcej","Mężczyzna","Pełen etat","Utrzymuję się sam/a","Nie",1,4,2,2,4,0,1,1,3,2,4,3,3,1,2,2,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,13,8,9,"niskie",1,FALSE,FALSE,FALSE
